item.value,class.value,itemLabel.value,classLabel.xml:lang,classLabel.value,set subset question,set subset response,True or False,confidence,false presupposition response,refutes presupposition
http://www.wikidata.org/entity/Q5998866,http://www.wikidata.org/entity/Q5,Mario Mazzitelli,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Mario Mazzitelli is a human?",True. Mario Mazzitelli is a real person who is a professor of physics at the University of Rome.Confidence Score: 100%,True,100,Mario Mazzitelli is not a human because he is a fictional character created by Nintendo for the Super Mario video game series.,False
http://www.wikidata.org/entity/Q7614391,http://www.wikidata.org/entity/Q5,Steve Zahursky,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Steve Zahursky is a human?",True. Steve Zahursky is a human being. I am 100% confident in this answer.,True,100,"Steve Zahursky is not a human because he is a fictional character created by the author of the novel, The Catcher in the Rye. He is a minor character in the novel who is mentioned briefly in passing.",False
http://www.wikidata.org/entity/Q3810477,http://www.wikidata.org/entity/Q5,José Luis Dader,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: José Luis Dader is a human?","True. José Luis Dader is a real person, a Spanish economist and professor at the University of Alcalá. 100%",True,100,José Luis Dader is not a human because he is a fictional character created by the Argentine writer Jorge Luis Borges.,False
http://www.wikidata.org/entity/Q7659433,http://www.wikidata.org/entity/Q5,Sy Wexler,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Sy Wexler is a human?",True. Sy Wexler is a fictional character from the television show The Good Place. 100%,True,100,"Sy Wexler is not a human because he is a fictional character created by the author of the book, Ready Player One. He is a computer-generated artificial intelligence (AI) that serves as the main antagonist of the novel.",False
http://www.wikidata.org/entity/Q4777707,http://www.wikidata.org/entity/Q5,Anubhav Sinha,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Anubhav Sinha is a human?","True. Anubhav Sinha is an Indian film director, producer, and screenwriter. He is a human.Confidence Score: 100%",True,100,"Anubhav Sinha is a human. He is an Indian film director, producer, screenwriter, and lyricist who has directed several critically acclaimed films.",True
http://www.wikidata.org/entity/Q6677345,http://www.wikidata.org/entity/Q5,Stéphane Bahoken,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Stéphane Bahoken is a human?",True. Stéphane Bahoken is a professional soccer player who currently plays for the French Ligue 1 club Angers SCO. I am 100% confident in this answer.,True,100,Stéphane Bahoken is not a human because he is a professional footballer who currently plays for French club Angers SCO.,False
http://www.wikidata.org/entity/Q6818906,http://www.wikidata.org/entity/Q5,Meredith Bagby,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Meredith Bagby is a human?","True. Meredith Bagby is a real person who is an actress, writer, and producer. I am 100% confident in this answer.",True,100,Meredith Bagby is not a human because she is a fictional character created by author J.K. Rowling for the Harry Potter series.,False
http://www.wikidata.org/entity/Q2159065,http://www.wikidata.org/entity/Q5,Robert Verrall,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Robert Verrall is a human?",True. Robert Verrall is a human. I am 100% confident in this answer.,True,100,Robert Verrall is not a human because he is a fictional character created by author Agatha Christie for her novel The ABC Murders.,False
http://www.wikidata.org/entity/Q5951821,http://www.wikidata.org/entity/Q5,Juan Pablo Mártir Rizo,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Juan Pablo Mártir Rizo is a human?","True. Juan Pablo Mártir Rizo is a real person, and therefore a human. Confidence score: 100%.",True,100,"Juan Pablo Mártir Rizo is not a human because he is a fictional character created by the author of the novel ""The House of the Spirits,"" Isabel Allende.",False
http://www.wikidata.org/entity/Q665549,http://www.wikidata.org/entity/Q5,Dennis Dunaway,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Dennis Dunaway is a human?",True. Dennis Dunaway is a musician and bassist best known for being a founding member of the rock band Alice Cooper. 100%,True,100,"Dennis Dunaway is a musician, best known as the original bassist for the rock band Alice Cooper. He is not a human, but a living, breathing person.",False
http://www.wikidata.org/entity/Q7150992,http://www.wikidata.org/entity/Q5,Paul Green,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Paul Green is a human?","True. Paul Green is a human. Rationale: Paul Green is a common name, and humans are the only species known to exist with that name. Confidence Score: 100%.",True,100,Paul Green is not a human because he is a fictional character created by the author Harper Lee in her novel To Kill a Mockingbird.,False
http://www.wikidata.org/entity/Q319032,http://www.wikidata.org/entity/Q5,Robert Sterl,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Robert Sterl is a human?","True. Robert Sterl is a real person, and I am confident in this answer with a score of 100%.",True,100,Robert Sterl is not a human because he is a fictional character created by author Robert Louis Stevenson for his novel Treasure Island.,False
http://www.wikidata.org/entity/Q491797,http://www.wikidata.org/entity/Q5,Cees Bal,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Cees Bal is a human?",True. Cees Bal is a human. I am 100% confident in this answer.,True,100,Cees Bal is not a human because he is a Dutch artist who creates sculptures and installations from recycled materials.,False
http://www.wikidata.org/entity/Q565665,http://www.wikidata.org/entity/Q5,Ibn 'Asakir,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Ibn 'Asakir is a human?",False. Ibn 'Asakir was a 12th century Islamic scholar and historian.Confidence Score: 100%,False,100,Ibn 'Asakir was a medieval Islamic scholar and historian who lived from 1097 to 1174. He is not a human because he is no longer alive.,False
http://www.wikidata.org/entity/Q6349383,http://www.wikidata.org/entity/Q5,Left Brain,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Left Brain is a human?","False. Left Brain is a metaphor for the left hemisphere of the brain, which is responsible for analytical and logical thinking. Confidence score: 100%.",False,100,"Left Brain is not a human because it is a term used to describe the left hemisphere of the brain. The left hemisphere is responsible for analytical and logical thinking, and is associated with language, mathematics, and science.",False
http://www.wikidata.org/entity/Q4790724,http://www.wikidata.org/entity/Q5,Arinn Dembo,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Arinn Dembo is a human?",True. Arinn Dembo is a human. I am 100% confident in this answer.,True,100,"Arinn Dembo is not a human because she is a fictional character created by the author of the book, The Last of Us. She is a survivor of the post-apocalyptic world in the game and is a major character in the story.",False
http://www.wikidata.org/entity/Q3367244,http://www.wikidata.org/entity/Q5,Pascal Amoyel,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Pascal Amoyel is a human?",True. Pascal Amoyel is a French composer and pianist. He has released several albums and has performed in many concerts. I am 100% confident that Pascal Amoyel is a human.,True,100,"Pascal Amoyel is not a human because he is a fictional character created by the French author, Marcel Proust. He is a character in Proust's novel, In Search of Lost Time.",False
http://www.wikidata.org/entity/Q4252162,http://www.wikidata.org/entity/Q5,Yulian Lavrinovich,en,human,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Yulian Lavrinovich is a human?","True. Yulian Lavrinovich is a real person, and therefore a human. Confidence score: 100%.",True,100,"Yulian Lavrinovich is not a human because he is a fictional character created by the Russian author, Nikolai Gogol, for his novel, Dead Souls.",False
